Student ID,Department
6372,Business
7940,Arts and Sciences
6891,Business
9021,Business
8771,Engineering
9115,Arts and Sciences
4960,Arts and Sciences
8340,Arts and Sciences
9014,Business
3747,Engineering
2767,Business
6887,Engineering
10179,Engineering
5152,Engineering
3768,Business
6849,Engineering
4613,Business
8537,Engineering
9131,Business
1550,Business
9037,Engineering
10783,Engineering
7208,Business
10082,Engineering
9891,Arts and Sciences
4668,Engineering
1214,Arts and Sciences
4978,Business
3357,Business
7824,Business
7276,Engineering
5612,Engineering
4363,Engineering
7801,Engineering
4746,Engineering
8698,Arts and Sciences
2542,Business
8879,Business
8999,Business
3287,Engineering
4881,Business
6185,Business
6758,Business
5295,Arts and Sciences
2538,Arts and Sciences
9075,Business
6570,Arts and Sciences
2053,Business
7881,Business
4925,Arts and Sciences
9250,Engineering
3200,Arts and Sciences
4212,Business
6752,Business
9999,Business
6762,Engineering
6845,Engineering
9731,Engineering
8397,Engineering
5060,Business
5631,Arts and Sciences
9981,Business
6089,Engineering
2308,Business
7914,Engineering
5187,Business
2741,Engineering
5445,Business
1247,Business
5759,Arts and Sciences
2832,Arts and Sciences
2695,Engineering
8375,Arts and Sciences
7073,Arts and Sciences
2612,Engineering
1342,Engineering
6280,Arts and Sciences
9372,Arts and Sciences
5034,Arts and Sciences
4458,Engineering
7892,Business
8334,Arts and Sciences
2541,Engineering
1238,Arts and Sciences
5552,Business
3544,Arts and Sciences
7500,Business
1851,Business
10700,Engineering
2338,Engineering
6670,Arts and Sciences
8923,Arts and Sciences
9678,Arts and Sciences
6052,Arts and Sciences
10828,Engineering
3751,Engineering
8172,Engineering
6616,Arts and Sciences
5248,Business
7387,Arts and Sciences
1507,Arts and Sciences
1350,Business
5901,Business
4922,Engineering
6973,Business
5713,Arts and Sciences
2953,Business
3784,Arts and Sciences
10532,Arts and Sciences
9772,Engineering
2628,Business
7967,Arts and Sciences
1354,Business
9729,Arts and Sciences
1463,Engineering
1750,Arts and Sciences
7422,Arts and Sciences
5929,Engineering
10295,Arts and Sciences
3452,Business
2408,Engineering
9162,Business
8127,Engineering
10607,Business
6198,Business
2013,Arts and Sciences
9936,Engineering
3122,Business
2638,Engineering
9759,Business
5274,Arts and Sciences
10807,Engineering
4429,Engineering
4702,Business
2596,Arts and Sciences
9439,Engineering
10504,Business
8762,Business
7477,Business
9873,Business
2579,Arts and Sciences
9793,Business
5776,Business
3840,Arts and Sciences
5130,Arts and Sciences
3279,Arts and Sciences
3352,Engineering
9042,Engineering
7790,Engineering
1471,Business
7903,Arts and Sciences
2098,Engineering
4795,Business
1710,Engineering
3443,Engineering
5734,Engineering
2814,Engineering
9697,Business
10308,Arts and Sciences
8199,Engineering
10838,Arts and Sciences
3386,Engineering
6879,Arts and Sciences
5560,Engineering
5201,Engineering
3630,Arts and Sciences
10675,Arts and Sciences
9899,Business
1324,Arts and Sciences
6277,Engineering
8934,Engineering
3499,Business
7124,Arts and Sciences
5156,Arts and Sciences
3838,Business
4031,Engineering
4474,Arts and Sciences
6305,Arts and Sciences
10928,Arts and Sciences
3879,Arts and Sciences
4127,Engineering
8769,Arts and Sciences
7122,Business
10573,Business
9846,Arts and Sciences
7937,Arts and Sciences
10376,Engineering
4317,Engineering
7266,Engineering
6368,Engineering
9417,Engineering
3783,Engineering
5180,Arts and Sciences
8754,Business
9011,Arts and Sciences
3856,Engineering
4325,Arts and Sciences
9538,Engineering
3690,Arts and Sciences
5084,Arts and Sciences
6031,Engineering
8651,Arts and Sciences
9692,Arts and Sciences
4391,Business
1915,Engineering
3248,Business
3189,Engineering
8601,Engineering
3276,Arts and Sciences
8707,Engineering
5750,Arts and Sciences
5404,Arts and Sciences
10554,Engineering
6065,Business
5908,Arts and Sciences
8019,Business
4377,Arts and Sciences
7091,Arts and Sciences
7188,Arts and Sciences
7886,Business
2658,Engineering
3582,Arts and Sciences
6527,Engineering
9779,Business
2319,Engineering
2312,Business
1298,Business
10556,Engineering
9787,Arts and Sciences
1883,Arts and Sciences
9568,Business
4180,Engineering
3362,Engineering
7820,Arts and Sciences
10760,Engineering
3967,Engineering
3586,Business
2555,Engineering
7828,Engineering
5127,Business
10407,Business
8078,Engineering
8167,Arts and Sciences
7375,Engineering
10834,Engineering
1549,Arts and Sciences
4276,Engineering
4507,Engineering
3119,Engineering
4178,Engineering
2924,Engineering
2652,Arts and Sciences
9093,Engineering
7758,Business
5185,Arts and Sciences
5936,Engineering
10092,Business
9137,Engineering
6218,Arts and Sciences
7582,Business
8739,Arts and Sciences
8814,Engineering
10406,Engineering
3605,Arts and Sciences
4119,Engineering
9580,Arts and Sciences
9169,Engineering
4660,Engineering
10467,Business
1543,Business
3822,Arts and Sciences
5857,Business
5045,Business
3769,Business
5832,Business
7784,Business
4828,Business
3740,Engineering
2749,Engineering
9139,Arts and Sciences
2840,Business
9570,Engineering
6897,Engineering
6278,Business
6844,Engineering
10690,Arts and Sciences
9639,Arts and Sciences
7460,Arts and Sciences
8912,Business
6984,Business
3154,Arts and Sciences
8213,Arts and Sciences
4295,Business
2341,Engineering
2173,Engineering
4820,Engineering
7241,Engineering
2969,Engineering
7123,Arts and Sciences
10776,Business
1055,Math
3002,Business
4883,Business
5766,Arts and Sciences
5482,Engineering
2437,Business
5461,Engineering
7771,Arts and Sciences
7429,Arts and Sciences
2925,Arts and Sciences
3897,Engineering
4197,Engineering
5487,Business
8413,Business
10260,Business
3289,Arts and Sciences
4108,Engineering
9646,Engineering
10258,Engineering
9491,Engineering
9328,Arts and Sciences
2274,Engineering
10656,Engineering
10267,Engineering
5722,Business
10283,Engineering
9948,Engineering
5415,Business
4410,Business
9175,Arts and Sciences
9051,Engineering
9132,Arts and Sciences
10385,Engineering
3271,Engineering
10718,Engineering
7084,Engineering
3464,Business
3345,Arts and Sciences
2257,Business
10167,Arts and Sciences
5800,Engineering
1960,Business
9702,Arts and Sciences
4338,Arts and Sciences
3595,Engineering
3611,Arts and Sciences
5743,Business
2524,Engineering
10570,Business
4849,Engineering
7890,Engineering
7480,Engineering
7272,Business
4283,Arts and Sciences
6608,Business
5999,Arts and Sciences
10770,Business
7003,Arts and Sciences
7349,Engineering
8282,Engineering
3753,Engineering
6265,Business
1726,Arts and Sciences
7423,Engineering
3516,Arts and Sciences
6678,Arts and Sciences
10017,Arts and Sciences
9562,Business
10488,Arts and Sciences
6876,Engineering
9395,Arts and Sciences
6439,Business
4701,Business
3963,Arts and Sciences
5238,Business
9196,Engineering
2178,Engineering
8517,Business
3444,Engineering
5953,Business
9878,Business
3480,Business
4045,Arts and Sciences
9302,Engineering
4610,Engineering
9610,Business
7240,Arts and Sciences
5280,Arts and Sciences
8973,Engineering
3976,Arts and Sciences
7581,Business
3030,Arts and Sciences
4381,Business
1384,Engineering
4219,Engineering
1847,Arts and Sciences
8256,Engineering
5206,Business
7644,Engineering
9107,Engineering
3801,Engineering
5263,Arts and Sciences
9577,Engineering
9346,Arts and Sciences
7255,Engineering
4417,Engineering
3286,Arts and Sciences
8411,Arts and Sciences
5687,Engineering
4853,Arts and Sciences
7146,Arts and Sciences
8702,Arts and Sciences
4475,Engineering
8417,Engineering
4993,Arts and Sciences
7696,Engineering
3487,Engineering
3260,Engineering
3633,Engineering
6925,Business
3992,Arts and Sciences
8242,Arts and Sciences
4023,Business
7367,Engineering
1535,Business
3488,Business
1067,Music
4920,Engineering
10256,Arts and Sciences
8878,Business
3614,Arts and Sciences
4026,Business
7194,Engineering
1491,Engineering
6132,Business
9837,Arts and Sciences
8394,Engineering
8124,Arts and Sciences
7181,Engineering
1457,Engineering
8000,Engineering
2501,Arts and Sciences
3920,Arts and Sciences
5959,Arts and Sciences
6406,Business
10804,Business
2828,Arts and Sciences
5924,Engineering
10125,Arts and Sciences
5826,Engineering
4635,Engineering
6750,Arts and Sciences
3903,Engineering
5365,Arts and Sciences
10533,Arts and Sciences
6902,Arts and Sciences
1674,Business
9516,Arts and Sciences
7492,Arts and Sciences
2547,Engineering
4836,Engineering
4425,Business
8464,Engineering
7169,Business
8807,Engineering
3383,Arts and Sciences
2914,Engineering
2033,Business
8500,Arts and Sciences
3793,Engineering
6447,Arts and Sciences
7378,Business
10013,Business
2130,Business
6950,Business
3683,Business
10847,Arts and Sciences
4308,Engineering
2007,Arts and Sciences
3290,Business
7415,Business
5290,Arts and Sciences
5760,Engineering
10330,Business
4552,Arts and Sciences
5396,Engineering
2949,Business
2896,Arts and Sciences
4007,Arts and Sciences
8224,Engineering
2619,Business
1282,Engineering
9399,Arts and Sciences
9452,Arts and Sciences
9619,Engineering
3414,Engineering
6524,Business
10853,Business
2724,Engineering
7099,Arts and Sciences
9180,Arts and Sciences
7439,Arts and Sciences
4412,Arts and Sciences
1490,Engineering
3806,Business
10425,Engineering
10919,Engineering
4720,Arts and Sciences
4637,Arts and Sciences
7305,Business
1665,Business
4037,Business
6237,Business
8433,Business
10413,Arts and Sciences
9125,Engineering
3723,Engineering
7927,Business
7902,Arts and Sciences
5055,Arts and Sciences
8808,Engineering
2672,Business
6211,Business
5636,Business
7452,Engineering
3179,Arts and Sciences
6668,Arts and Sciences
9868,Arts and Sciences
4865,Engineering
2048,Business
8609,Business
2261,Business
2205,Arts and Sciences
6135,Arts and Sciences
3073,Business
6709,Business
8709,Engineering
4497,Arts and Sciences
2839,Engineering
8834,Arts and Sciences
6799,Engineering
8592,Engineering
2115,Engineering
3441,Arts and Sciences
4087,Business
2092,Business
3712,Arts and Sciences
7499,Engineering
1217,Engineering
10048,Engineering
5004,Arts and Sciences
10061,Engineering
7966,Business
8637,Engineering
3745,Engineering
2877,Arts and Sciences
10037,Business
1841,Business
3696,Engineering
6304,Business
4432,Engineering
4151,Business
7502,Engineering
5268,Engineering
6797,Arts and Sciences
7848,Business
1933,Arts and Sciences
1729,Business
1822,Business
7916,Arts and Sciences
7486,Arts and Sciences
3305,Arts and Sciences
4470,Business
5543,Business
7741,Engineering
1868,Engineering
7097,Arts and Sciences
5379,Business
6853,Engineering
3078,Business
10079,Arts and Sciences
2756,Business
8002,Arts and Sciences
8300,Arts and Sciences
5312,Arts and Sciences
6885,Business
4247,Business
8389,Arts and Sciences
6939,Engineering
9276,Arts and Sciences
8203,Arts and Sciences
6388,Business
9481,Arts and Sciences
6088,Business
7679,Business
5965,Engineering
3666,Business
1205,Arts and Sciences
3194,Arts and Sciences
6263,Business
10038,Arts and Sciences
9903,Engineering
8652,Arts and Sciences
8319,Arts and Sciences
2759,Business
8755,Engineering
8885,Arts and Sciences
2526,Business
6508,Engineering
9964,Engineering
10374,Business
10252,Arts and Sciences
8358,Business
6183,Arts and Sciences
2020,Business
8810,Engineering
3203,Engineering
6017,Arts and Sciences
8832,Engineering
2968,Arts and Sciences
6015,Engineering
2963,Engineering
3111,Arts and Sciences
4234,Business
8452,Business
9029,Business
6309,Business
5756,Business
5309,Business
7746,Arts and Sciences
7817,Engineering
1532,Arts and Sciences
8473,Arts and Sciences
8255,Arts and Sciences
10475,Engineering
2760,Engineering
8613,Engineering
10663,Engineering
3374,Engineering
2586,Arts and Sciences
5621,Engineering
3419,Arts and Sciences
4831,Business
7291,Arts and Sciences
1953,Business
4974,Engineering
10039,Business
5258,Business
6070,Engineering
8697,Business
7018,Business
6880,Engineering
6143,Business
6270,Arts and Sciences
3743,Business
9932,Engineering
8531,Arts and Sciences
3708,Arts and Sciences
9689,Arts and Sciences
7404,Arts and Sciences
1366,Arts and Sciences
3592,Arts and Sciences
3378,Arts and Sciences
8671,Engineering
9743,Arts and Sciences
6073,Engineering
1414,Business
2272,Engineering
6935,Business
5948,Engineering
9222,Business
2016,Engineering
4222,Business
9651,Arts and Sciences
7957,Business
7897,Business
4431,Business
1260,Engineering
9934,Business
8369,Business
10578,Arts and Sciences
3861,Arts and Sciences
2102,Arts and Sciences
5707,Business
10199,Engineering
1248,Business
3071,Business
3331,Business
7856,Business
2118,Engineering
1739,Arts and Sciences
2944,Business
3369,Business
8894,Business
1614,Business
10913,Engineering
1304,Engineering
10194,Arts and Sciences
4905,Arts and Sciences
10257,Arts and Sciences
3901,Engineering
2931,Arts and Sciences
3547,Engineering
3549,Arts and Sciences
3819,Business
9817,Engineering
2476,Engineering
7076,Engineering
10501,Arts and Sciences
2680,Business
2148,Business
9670,Arts and Sciences
2719,Business
10915,Business
8852,Business
6946,Engineering
10932,Business
10859,Engineering
10865,Engineering
8890,Business
5144,Arts and Sciences
5299,Engineering
1420,Engineering
10461,Arts and Sciences
5193,Arts and Sciences
2285,Arts and Sciences
2588,Engineering
7819,Business
3234,Arts and Sciences
4713,Engineering
3964,Arts and Sciences
4953,Business
8993,Business
6909,Engineering
10131,Arts and Sciences
2348,Arts and Sciences
5638,Engineering
6657,Engineering
9357,Engineering
5757,Arts and Sciences
10901,Arts and Sciences
3583,Business
5913,Engineering
5146,Engineering
8048,Business
7239,Engineering
1712,Business
7905,Engineering
5990,Arts and Sciences
6062,Engineering
9477,Arts and Sciences
2794,Arts and Sciences
5572,Engineering
5142,Engineering
6652,Arts and Sciences
7365,Arts and Sciences
5454,Engineering
9845,Engineering
10033,Business
10522,Business
4374,Engineering
4611,Business
5172,Business
10169,Business
8267,Arts and Sciences
3062,Engineering
1636,Engineering
9872,Engineering
1326,Engineering
1903,Arts and Sciences
2471,Arts and Sciences
9806,Engineering
5137,Engineering
6825,Arts and Sciences
7674,Arts and Sciences
9401,Business
3007,Business
10938,Business
7609,Engineering
10410,Business
6227,Engineering
6056,Engineering
4162,Arts and Sciences
3975,Arts and Sciences
6637,Engineering
5088,Engineering
9130,Engineering
4297,Business
4873,Arts and Sciences
2332,Business
9734,Business
6339,Engineering
6296,Business
5793,Arts and Sciences
1719,Engineering
4950,Arts and Sciences
2220,Business
5546,Business
8236,Engineering
5711,Engineering
3730,Engineering
8279,Engineering
7331,Arts and Sciences
8347,Business
2715,Arts and Sciences
8117,Arts and Sciences
3991,Engineering
9241,Engineering
4264,Engineering
5656,Business
7548,Arts and Sciences
8715,Engineering
2425,Engineering
9027,Arts and Sciences
10043,Engineering
7670,Business
1811,Business
3353,Arts and Sciences
3070,Arts and Sciences
2062,Business
9591,Business
7264,Business
1777,Arts and Sciences
1697,Engineering
9797,Business
7838,Business
2533,Arts and Sciences
10381,Engineering
4426,Engineering
7603,Arts and Sciences
8646,Business
10546,Business
2337,Business
5689,Business
10866,Engineering
2286,Business
8858,Arts and Sciences
1286,Engineering
1780,Engineering
4547,Arts and Sciences
3348,Engineering
1373,Engineering
8620,Arts and Sciences
2880,Arts and Sciences
10910,Arts and Sciences
4398,Engineering
7915,Engineering
5259,Business
9314,Business
6075,Engineering
3985,Business
4282,Engineering
9687,Business
2687,Arts and Sciences
6446,Business
8975,Engineering
6479,Arts and Sciences
2534,Business
3039,Business
5218,Arts and Sciences
6558,Arts and Sciences
4383,Business
9025,Business
2412,Arts and Sciences
4892,Business
4671,Business
6097,Arts and Sciences
3351,Engineering
5347,Engineering
8935,Business
8746,Business
4305,Arts and Sciences
1772,Engineering
3015,Business
10494,Arts and Sciences
10924,Engineering
4118,Engineering
10722,Arts and Sciences
1770,Arts and Sciences
5975,Engineering
6953,Business
8055,Engineering
5014,Engineering
1941,Business
3282,Business
7569,Engineering
1612,Engineering
5261,Business
3492,Business
10141,Arts and Sciences
1668,Arts and Sciences
3836,Arts and Sciences
7522,Arts and Sciences
9389,Arts and Sciences
9630,Business
2785,Arts and Sciences
8876,Business
9366,Business
1302,Arts and Sciences
8818,Engineering
5745,Arts and Sciences
2593,Arts and Sciences
9354,Business
8940,Business
6753,Business
7449,Business
9605,Business
10534,Engineering
6255,Business
8677,Arts and Sciences
6690,Engineering
10296,Engineering
6896,Arts and Sciences
7697,Business
7693,Engineering
3321,Arts and Sciences
8943,Business
1724,Arts and Sciences
4322,Business
5334,Arts and Sciences
8478,Engineering
1937,Arts and Sciences
1856,Business
9920,Business
4951,Business
8353,Arts and Sciences
9941,Business
8426,Engineering
8192,Engineering
9297,Arts and Sciences
10364,Arts and Sciences
4414,Arts and Sciences
1735,Arts and Sciences
6151,Engineering
5714,Business
3131,Business
2329,Business
1382,Engineering
6350,Business
7227,Business
6655,Arts and Sciences
10875,Business
7363,Arts and Sciences
3913,Arts and Sciences
4906,Business
7412,Business
4329,Business
7864,Arts and Sciences
1929,Engineering
4272,Business
10662,Arts and Sciences
5715,Engineering
7768,Business
9578,Business
5401,Engineering
5939,Arts and Sciences
2065,Engineering
3447,Arts and Sciences
6471,Engineering
2477,Business
5625,Business
7503,Arts and Sciences
3493,Arts and Sciences
5477,Arts and Sciences
6068,Engineering
10307,Business
1443,Business
6645,Business
6344,Business
7280,Business
6915,Engineering
2313,Engineering
8905,Arts and Sciences
1487,Business
9805,Arts and Sciences
7002,Business
8694,Business
2660,Arts and Sciences
3657,Engineering
2214,Arts and Sciences
9536,Arts and Sciences
9470,Business
8727,Business
2390,Arts and Sciences
5307,Engineering
1920,Arts and Sciences
8949,Business
1359,Arts and Sciences
6032,Business
6649,Engineering
6000,Arts and Sciences
5592,Arts and Sciences
2236,Business
7005,Engineering
3100,Business
10746,Engineering
2774,Engineering
10893,Arts and Sciences
8198,Arts and Sciences
4142,Arts and Sciences
9705,Engineering
3098,Arts and Sciences
8542,Business
1949,Business
7075,Arts and Sciences
7762,Business
4779,Business
2104,Business
3571,Arts and Sciences
3433,Arts and Sciences
4008,Engineering
2445,Arts and Sciences
7281,Arts and Sciences
2284,Arts and Sciences
10712,Business
3984,Arts and Sciences
9901,Business
7471,Arts and Sciences
4706,Engineering
5008,Arts and Sciences
1078,Math
8628,Engineering
2564,Engineering
10367,Engineering
10672,Engineering
7430,Arts and Sciences
10165,Business
3986,Arts and Sciences
5462,Engineering
10583,Engineering
10375,Engineering
8237,Business
9503,Business
10030,Business
5633,Engineering
2727,Arts and Sciences
7350,Business
2562,Business
4483,Engineering
8696,Arts and Sciences
4526,Engineering
1430,Arts and Sciences
1645,Arts and Sciences
8212,Engineering
2361,Arts and Sciences
10417,Business
1256,Business
5420,Business
7687,Business
10118,Engineering
4717,Engineering
2383,Engineering
9487,Arts and Sciences
5061,Arts and Sciences
7796,Engineering
1591,Business
8395,Arts and Sciences
8684,Business
5819,Arts and Sciences
9953,Business
3431,Engineering
3790,Business
1755,Business
3172,Arts and Sciences
2181,Business
10342,Engineering
8089,Business
3205,Business
3355,Business
10098,Engineering
10763,Business
6931,Arts and Sciences
10765,Engineering
2708,Business
6353,Engineering
5874,Engineering
2788,Engineering
2858,Engineering
4056,Engineering
6190,Business
5868,Arts and Sciences
8293,Business
8031,Arts and Sciences
10146,Business
5667,Arts and Sciences
1682,Business
3958,Engineering
5584,Arts and Sciences
8415,Arts and Sciences
10022,Arts and Sciences
10139,Arts and Sciences
10581,Business
1331,Business
10550,Business
10287,Engineering
7063,Engineering
4120,Business
1791,Engineering
4758,Arts and Sciences
6276,Business
6415,Engineering
4895,Arts and Sciences
10085,Business
8605,Arts and Sciences
2991,Engineering
4355,Business
7636,Arts and Sciences
6730,Arts and Sciences
7231,Engineering
3051,Arts and Sciences
3502,Engineering
4754,Business
10102,Engineering
2688,Arts and Sciences
2212,Business
5354,Engineering
5525,Engineering
4825,Engineering
4773,Engineering
1652,Engineering
7821,Engineering
1227,Arts and Sciences
5083,Engineering
1429,Arts and Sciences
10810,Engineering
9488,Arts and Sciences
2957,Engineering
7750,Arts and Sciences
8840,Arts and Sciences
7478,Business
2569,Engineering
3536,Arts and Sciences
8440,Arts and Sciences
6674,Business
5231,Engineering
7631,Engineering
10745,Arts and Sciences
8781,Arts and Sciences
6362,Business
10902,Engineering
7668,Arts and Sciences
9985,Arts and Sciences
4477,Engineering
4334,Engineering
3240,Business
6598,Business
4161,Business
6932,Engineering
6454,Arts and Sciences
9528,Arts and Sciences
1827,Engineering
2734,Business
2023,Arts and Sciences
10087,Engineering
1557,Arts and Sciences
4104,Arts and Sciences
4884,Engineering
5849,Engineering
7606,Engineering
8004,Arts and Sciences
4938,Business
10333,Business
2485,Arts and Sciences
2452,Engineering
2521,Engineering
1884,Engineering
2025,Arts and Sciences
7621,Business
7064,Engineering
1313,Engineering
9104,Business
9353,Business
5896,Arts and Sciences
3576,Arts and Sciences
4084,Engineering
9703,Engineering
10897,Arts and Sciences
4284,Engineering
3760,Engineering
5029,Engineering
2164,Engineering
6244,Arts and Sciences
4531,Business
1958,Engineering
10076,Arts and Sciences
2851,Engineering
2901,Engineering
1088,Math
5062,Engineering
4984,Business
5085,Arts and Sciences
8188,Arts and Sciences
2729,Business
9423,Business
9416,Arts and Sciences
9836,Arts and Sciences
2763,Arts and Sciences
2807,Business
7823,Business
7055,Business
10619,Arts and Sciences
9431,Engineering
1220,Engineering
1932,Engineering
3678,Business
9939,Business
6114,Arts and Sciences
10618,Arts and Sciences
10432,Engineering
2494,Arts and Sciences
2782,Arts and Sciences
10595,Engineering
2493,Business
5545,Engineering
6962,Business
1642,Arts and Sciences
6297,Business
5472,Arts and Sciences
6676,Arts and Sciences
5601,Arts and Sciences
5716,Engineering
9057,Arts and Sciences
2416,Arts and Sciences
5735,Arts and Sciences
4493,Engineering
1267,Arts and Sciences
6597,Business
8018,Engineering
1436,Engineering
3752,Engineering
7132,Engineering
6542,Engineering
9857,Business
8576,Arts and Sciences
3898,Engineering
5635,Arts and Sciences
3434,Arts and Sciences
5823,Business
3315,Business
5239,Business
1347,Engineering
5630,Arts and Sciences
2810,Engineering
9422,Engineering
10640,Business
3895,Business
8816,Engineering
3867,Arts and Sciences
7327,Engineering
8186,Business
8969,Business
8665,Business
3578,Business
1386,Arts and Sciences
4382,Engineering
8527,Engineering
3979,Business
7778,Arts and Sciences
4385,Engineering
10404,Engineering
9239,Business
2578,Arts and Sciences
4723,Arts and Sciences
6411,Engineering
3652,Arts and Sciences
10403,Business
1277,Business
2075,Business
3280,Engineering
8724,Engineering
9640,Engineering
5961,Arts and Sciences
2543,Engineering
7808,Arts and Sciences
10527,Arts and Sciences
3407,Business
3607,Arts and Sciences
9556,Engineering
6483,Arts and Sciences
10492,Arts and Sciences
6197,Business
8792,Arts and Sciences
2167,Arts and Sciences
8427,Business
10635,Business
7620,Arts and Sciences
5237,Engineering
7253,Engineering
8780,Engineering
7912,Arts and Sciences
3181,Business
5736,Arts and Sciences
1892,Engineering
10790,Business
1527,Arts and Sciences
6320,Business
1103,Arts and Sciences
8782,Arts and Sciences
4337,Business
8519,Engineering
10397,Business
9405,Engineering
8168,Engineering
5046,Engineering
2050,Engineering
10485,Engineering
10121,Business
4991,Business
8693,Business
1449,Business
5840,Business
5241,Engineering
5316,Engineering
7596,Arts and Sciences
8841,Engineering
1853,Business
8372,Arts and Sciences
8316,Business
7343,Engineering
9983,Business
8020,Engineering
10400,Engineering
7428,Business
5809,Business
4364,Engineering
8639,Business
5911,Arts and Sciences
5380,Business
6389,Engineering
1760,Arts and Sciences
5282,Business
1273,Business
2546,Business
10493,Arts and Sciences
8461,Arts and Sciences
7426,Arts and Sciences
2966,Business
5351,Business
8668,Arts and Sciences
10152,Engineering
8458,Engineering
9915,Engineering
8983,Engineering
4631,Business
8057,Engineering
6016,Business
5435,Engineering
6818,Business
9627,Arts and Sciences
5287,Engineering
6323,Business
7545,Engineering
9666,Arts and Sciences
6566,Business
2297,Arts and Sciences
4362,Engineering
1281,Business
8309,Arts and Sciences
5861,Arts and Sciences
5900,Engineering
5429,Engineering
7737,Engineering
9172,Engineering
4218,Arts and Sciences
8800,Engineering
2879,Business
4845,Business
9126,Arts and Sciences
10462,Arts and Sciences
7190,Engineering
6260,Arts and Sciences
7393,Arts and Sciences
4850,Arts and Sciences
3919,Business
7859,Arts and Sciences
1202,Engineering
8383,Arts and Sciences
1826,Engineering
3188,Business
3671,Arts and Sciences
7689,Engineering
3936,Engineering
6045,Business
6266,Arts and Sciences
9590,Business
9968,Business
7893,Engineering
1226,Business
1239,Engineering
3356,Arts and Sciences
6698,Business
8029,Arts and Sciences
8954,Arts and Sciences
5284,Business
8329,Business
4047,Arts and Sciences
5604,Engineering
2677,Business
1335,Arts and Sciences
1252,Engineering
3463,Arts and Sciences
3171,Arts and Sciences
1971,Engineering
8614,Arts and Sciences
1087,Music
9707,Engineering
10144,Engineering
7316,Business
5549,Business
2508,Engineering
9525,Arts and Sciences
2303,Engineering
5471,Engineering
1244,Engineering
1994,Arts and Sciences
5501,Arts and Sciences
10253,Engineering
4184,Business
2080,Engineering
5956,Engineering
6777,Engineering
10080,Arts and Sciences
8189,Business
5754,Business
4003,Engineering
2492,Business
10529,Arts and Sciences
4737,Engineering
2733,Engineering
6680,Arts and Sciences
6646,Arts and Sciences
9742,Engineering
7653,Business
2454,Arts and Sciences
6402,Business
8099,Engineering
10857,Arts and Sciences
9489,Business
4371,Arts and Sciences
8777,Engineering
7454,Business
8619,Business
1810,Engineering
10198,Engineering
2822,Engineering
1814,Engineering
2216,Arts and Sciences
5952,Business
8442,Business
3659,Business
1746,Business
6694,Arts and Sciences
3780,Business
7211,Arts and Sciences
5497,Business
8942,Arts and Sciences
5378,Business
8572,Arts and Sciences
6605,Arts and Sciences
4943,Business
4482,Engineering
4460,Business
4002,Engineering
10584,Arts and Sciences
2234,Business
4786,Business
9502,Arts and Sciences
3946,Engineering
2069,Arts and Sciences
9202,Engineering
10841,Engineering
1516,Arts and Sciences
1778,Arts and Sciences
1823,Engineering
10317,Arts and Sciences
1327,Arts and Sciences
10060,Arts and Sciences
9120,Arts and Sciences
2902,Engineering
4344,Arts and Sciences
3337,Business
4390,Engineering
3273,Arts and Sciences
4807,Business
8139,Engineering
8214,Arts and Sciences
3530,Business
3641,Arts and Sciences
7348,Engineering
6360,Engineering
8881,Engineering
7969,Business
1685,Business
1352,Business
10204,Business
10750,Arts and Sciences
6322,Engineering
4302,Engineering
8533,Arts and Sciences
3505,Engineering
6778,Arts and Sciences
1460,Engineering
7442,Business
4358,Engineering
8648,Business
3226,Arts and Sciences
4995,Business
5192,Business
3109,Arts and Sciences
9548,Business
9245,Business
9671,Engineering
2636,Engineering
2442,Engineering
5683,Business
7008,Engineering
4116,Engineering
7033,Business
9305,Arts and Sciences
7447,Business
5791,Arts and Sciences
5212,Engineering
1345,Business
3063,Engineering
2083,Arts and Sciences
10482,Arts and Sciences
7024,Engineering
9309,Business
2145,Business
4042,Arts and Sciences
9290,Arts and Sciences
10177,Arts and Sciences
3388,Business
2797,Engineering
1451,Arts and Sciences
10787,Engineering
3056,Engineering
6423,Arts and Sciences
7676,Arts and Sciences
6475,Engineering
4522,Business
9329,Arts and Sciences
3916,Arts and Sciences
7058,Arts and Sciences
2131,Engineering
7706,Engineering
8747,Business
2627,Business
8525,Business
7402,Arts and Sciences
4545,Engineering
3568,Engineering
5010,Business
9539,Arts and Sciences
2018,Arts and Sciences
2447,Business
3905,Engineering
10577,Engineering
5935,Business
4204,Arts and Sciences
10115,Arts and Sciences
4315,Engineering
3402,Engineering
9179,Arts and Sciences
7326,Arts and Sciences
10103,Business
5847,Engineering
2105,Engineering
4772,Arts and Sciences
8325,Engineering
5124,Business
2565,Arts and Sciences
3643,Engineering
4051,Business
1681,Arts and Sciences
10774,Business
10743,Arts and Sciences
7216,Engineering
1753,Business
7138,Engineering
9977,Business
5113,Business
5264,Engineering
8662,Business
1704,Engineering
8896,Business
8857,Arts and Sciences
2125,Business
7632,Engineering
4206,Arts and Sciences
4041,Engineering
7870,Arts and Sciences
3968,Engineering
2753,Arts and Sciences
2431,Arts and Sciences
6133,Business
4186,Engineering
2051,Business
8277,Engineering
7559,Business
4564,Business
1084,Music
4217,Arts and Sciences
2219,Business
4106,Engineering
2992,Arts and Sciences
8520,Arts and Sciences
6934,Arts and Sciences
7789,Arts and Sciences
3038,Business
1766,Arts and Sciences
9718,Arts and Sciences
8968,Engineering
7879,Arts and Sciences
